Barrie, (47045) Hourly, Nitrogen oxides (NOx) Concentrations
Station,Barrie (47045)
Address,83 Perry St.
Latitude,44.382338
Longitude,-79.702446
Elevation, 226 metres
Air intake height,5 metres
Pollutant,Nitrogen Oxides (nitrogen oxides NOx)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
29118,Nitrogen Oxides,2024-08-19,0.7,0.9,0.7,9999,1.4,1.7,3.1,3.2,3.8,3,2.8,5.3,2.3,2.9,2.5,3.4,3.7,2.7,2.7,2.1,2.3,3.1,2.8,3,
29118,Nitrogen Oxides,2024-08-20,3.4,2,3.1,3.6,2,4.8,4.7,5.3,3.8,3.5,2.7,4.2,2.5,2.6,2.3,4,2.7,2.5,2.6,2.1,2.3,5.6,6.4,5.8,
29118,Nitrogen Oxides,2024-08-21,5.5,5.9,7.4,9.9,8.5,9.5,12.5,10.4,7.6,2.8,2.9,2.9,3.4,2.8,2.2,3.6,3.3,2.7,3.3,3.7,17.3,15.8,19.5,6.6,
29118,Nitrogen Oxides,2024-08-22,9.7,10,9.2,10.5,5.3,7.5,6.7,10.1,6.6,6.8,4.2,3.4,3.2,2.4,3.1,3.2,2.4,2.3,2.8,6.1,4.4,4.5,9,8.7,
29118,Nitrogen Oxides,2024-08-23,16.5,5.5,11.9,4.2,3.8,7,7.4,3.5,3.4,3.3,2.8,3.1,3.7,3.1,2.5,3,3.2,3.8,4.6,5.2,3.8,5.5,9.8,13.3,
29118,Nitrogen Oxides,2024-08-24,13.4,13.3,11.2,7,12.6,14.7,12.2,5.6,4.3,2.9,2.7,2.3,2.6,2.1,2.3,2.4,2.2,2.8,3.7,5.1,6.7,5.9,7.3,6.2,
29118,Nitrogen Oxides,2024-08-25,5,4.5,7.9,11.2,8.6,6.1,13.7,12.7,7.7,4.8,3.4,2.9,2.1,2,1.7,1.8,1.9,1.9,2.9,3.2,5,8,8.5,11.7,
29118,Nitrogen Oxides,2024-08-26,11.7,16.4,15.4,9999,17.7,17.5,19.3,25,12.3,9,7.7,20.3,3.7,4.6,3,3.5,3.9,3.8,4.8,11.4,16.6,20.1,20,22.5,
29118,Nitrogen Oxides,2024-08-27,20.7,20.5,19.5,21.8,17.7,12.8,37.4,17.3,9,5,4,3.3,3.5,2.9,2.4,2.3,2.6,2.6,3.4,3.2,3.3,3.4,5.3,2.6,
29118,Nitrogen Oxides,2024-08-28,2.2,3.7,2.1,2.6,4.1,4.6,8.1,9.1,9.2,6.6,8.5,5.1,5.1,7.7,4.3,3.4,3.1,3.2,3.8,3.8,5.5,4.7,3.7,2.7,
29118,Nitrogen Oxides,2024-08-29,1.9,2.5,2.2,5.5,4.3,3.8,4.6,5.5,6.1,6,6.1,3.8,4.8,5.3,5.2,5.2,4,4.2,6.1,6.2,10.5,20.1,25.4,23.3,
29118,Nitrogen Oxides,2024-08-30,15.2,14.1,14.5,14.5,21,19.1,48.6,31.5,20.6,14.4,11.4,13.6,14.9,14.4,13.3,12.8,12.1,8.8,7.5,12.2,22,13,5.6,3.8,
29118,Nitrogen Oxides,2024-08-31,3.6,2.2,2.4,1.7,2.8,4.2,4.5,7.3,5.3,4.1,3.8,2.2,3.6,1.6,1.5,3,4.1,6.4,2.7,3.6,3.4,6.1,15.4,4.7,
29118,Nitrogen Oxides,2024-09-01,4.5,4,3.6,3.3,2.4,1.9,2.1,2.9,3.1,2.8,2.2,5,2.3,2.2,2.3,3.8,2.5,2.7,5.6,2.5,4.5,4.4,6,6.2,
29118,Nitrogen Oxides,2024-09-02,6.9,6.1,4,9999,4.6,6.1,6.1,2.6,2,1.8,1.5,1.9,1.4,1.8,1.3,1.4,1.4,1.6,3.2,9.1,9.1,6.9,9.7,16.9,
29118,Nitrogen Oxides,2024-09-03,10.8,11.9,13.5,14.4,18.7,18.1,26.3,18.5,11.8,8.1,5.7,3.6,3.3,2.7,2.7,2.5,2.9,4.3,4.8,8.3,19.4,13,23.2,23.5,
29118,Nitrogen Oxides,2024-09-04,21.8,25.5,14.7,18.5,24.3,20.1,25.9,27.2,25.7,17.5,4.5,3.8,3.5,3.4,4.9,8.1,4.6,4.9,8.7,8.7,13,20.3,21.1,23.9,
29118,Nitrogen Oxides,2024-09-05,23.5,10.6,8.6,9.4,14,33.8,42.5,25.4,14.2,5.8,5.4,5.4,4.8,3.5,3.7,4.1,3.9,4.7,5.9,7.3,8.5,7.7,5.9,4.5,
29118,Nitrogen Oxides,2024-09-06,2.7,3.6,2.6,3,-999,-999,6.8,7.9,6.6,8,5.7,5.9,4,4.5,4.5,9.9,8.7,6.9,8.5,2.7,1.9,2.3,4,3.1,
29118,Nitrogen Oxides,2024-09-07,4.2,4.4,4.4,2,1.4,1.5,2.5,3.5,6.1,4.8,5.8,3,2.1,4.2,3.1,1.8,4,2.7,3.5,2,3,2.9,1.4,1.7,
29118,Nitrogen Oxides,2024-09-08,2.2,5.3,4.9,3,3.1,1.4,2.5,3.4,1.9,1.4,1.4,1.3,1.4,1.2,1.3,1.2,1.4,1.4,1.8,4.7,6.9,5.1,2.3,3.3,
29118,Nitrogen Oxides,2024-09-09,4.8,5.6,5.4,9999,4.8,5.1,6.3,8.3,7.4,8.9,6.4,5,4.3,3.5,4,4,4.3,6.2,6.7,9.3,7.1,16.1,17.2,22.7,
29118,Nitrogen Oxides,2024-09-10,21.2,14,14.8,13.1,18.2,13.8,17.1,15.3,19.4,16.8,10,6.3,6,13.1,16.6,16.9,18.9,11.3,6.1,4.9,6.4,11.4,12.8,6.9,
29118,Nitrogen Oxides,2024-09-11,10.4,24.8,19.3,20.4,36,19,22,25.7,20.7,20.5,44.5,52.4,30.4,19.3,17.7,14.2,12.1,11,7.8,15.4,24.1,26.1,23.4,26.8,
29118,Nitrogen Oxides,2024-09-12,29.5,11.8,8.4,7.5,7.2,12.9,21.1,20,39.6,44.8,45.2,33.3,26,19.7,19.6,17.1,14,11.5,12.1,16.4,19.4,29.5,24.2,15.1,
29118,Nitrogen Oxides,2024-09-13,10.8,10.4,11,10.6,22,17.5,20.8,25.1,28,45.7,52.7,38.3,27.7,14.9,13.1,11.7,17.1,17.7,18.4,15.2,18.6,28.1,17.6,13.3,
29118,Nitrogen Oxides,2024-09-14,16.3,17.1,7.5,6.3,6.4,10.1,9.7,8.4,17.1,22.6,14.9,14.3,14.7,10.1,8.7,11.3,9.2,9.6,8.6,7.6,14.8,19.9,18,-999,
29118,Nitrogen Oxides,2024-09-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
29118,Nitrogen Oxides,2024-09-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
29118,Nitrogen Oxides,2024-09-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
29118,Nitrogen Oxides,2024-09-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.8,18.2,8.9,11.1,13.8,19,8.7,11.1,14.1,9,8.8,
29118,Nitrogen Oxides,2024-09-19,11,12.4,13.3,13.1,9.5,11.1,14.5,12.9,17.2,8,11.9,13.7,11.6,6.7,7.1,13.5,10.3,9.8,11.7,19.8,32.1,28.2,27.4,21.3,
29118,Nitrogen Oxides,2024-09-20,22,19.9,20,23.5,26.9,28,27.6,45.9,46.3,37.5,36.2,26.8,13,10.7,12.1,14.2,17.8,7.8,6.3,10.5,13.5,14.3,9.4,12.2,
29118,Nitrogen Oxides,2024-09-21,14.4,14.5,11.3,7,8.5,9,6.7,13.8,15.4,13.1,13,11.4,12.9,15.3,14.6,15.6,7.4,6.1,8.9,5,8.5,10.6,14.1,11.8,
29118,Nitrogen Oxides,2024-09-22,13,13.8,9.6,7.6,13.2,9.7,15.6,17.3,13.8,11.9,9.3,7.6,5.5,3.3,4.7,12.8,12.2,11,13.2,9.5,8,6.8,7.6,8.7,
29118,Nitrogen Oxides,2024-09-23,5.5,7.2,5.2,9999,5.2,10.1,17.6,12.1,6.4,5.5,8.1,9.5,9.1,7.3,9.9,6.7,5.2,5.5,7,8.9,9,7.6,6.4,5.2,
29118,Nitrogen Oxides,2024-09-24,4.3,5,5.3,4.5,5.5,10.4,18,22.8,22.8,10.7,9.1,8.3,8.5,5.4,5.6,6,7.5,8.5,5.8,10.4,12.7,9.2,6.9,5.7,
29118,Nitrogen Oxides,2024-09-25,4.3,6.2,5.1,3.7,3.4,6.7,6.6,6.2,5.9,6.3,4.9,4.5,4.3,4.6,3.7,3.9,4.1,5,6,6,6.3,6.4,6.6,10,
29118,Nitrogen Oxides,2024-09-26,11.6,9,8.4,5.2,7.1,6.7,7.5,9.5,8.2,4,5.4,4.6,3.5,3.9,5.2,7,4.4,17.4,33.9,37.7,27.6,26.5,22.7,21.9,
29118,Nitrogen Oxides,2024-09-27,24,30.5,23.2,25.5,21.2,24.2,41,56.8,38.4,19.1,9.8,7.6,6.3,5,6.1,4.7,4.7,4.9,6.3,9.5,13.6,8.5,7.2,4.8,
29118,Nitrogen Oxides,2024-09-28,3.6,4.1,2.1,1.9,1.8,2.4,2.8,3.6,4.8,4.1,4.6,4.5,4.1,4.3,3.2,4.4,3.6,3.9,5.1,5.3,5.2,8.2,8.7,6.9,
29118,Nitrogen Oxides,2024-09-29,2.1,3.1,1.9,3.6,2.9,2.6,6.7,8.4,8.1,10.2,7,9.3,11.4,8.3,4.6,3.9,3.4,3.7,5.7,7.2,11.9,11.7,10.6,8,
29118,Nitrogen Oxides,2024-09-30,8.2,5,7.7,9999,17.4,8.8,10.2,19.7,10.7,6.3,7,6.4,6.9,6,5.9,9.9,8.7,6.1,5,5.3,6.4,11.5,17.2,25,
29118,Nitrogen Oxides,2024-10-01,12.6,6.6,8.3,7.7,6.6,6.6,7.5,28.1,23.1,22.1,19.9,13.1,5.2,4,4.1,4.2,4.9,5,6.9,5,3.3,1.3,1.1,1.5,
29118,Nitrogen Oxides,2024-10-02,3,4.1,5.6,2.3,3.4,4.3,14.2,14,12.2,6.8,3,5,3.5,3.4,2.8,4.4,4.2,8,24.1,29.1,22.7,15.8,17.6,15.4,
29118,Nitrogen Oxides,2024-10-03,22.1,12.7,9.1,6.2,13.2,36.1,29,16.4,7,5.7,5,4.1,3.5,3.8,3.5,3.1,5.4,6,6.6,7.5,7.8,13.3,33.8,26,
29118,Nitrogen Oxides,2024-10-04,24.8,24.3,17.6,12.6,17,17.2,9999,9999,9999,20.4,15.4,16.9,13.4,16.6,12.4,17.2,23.7,25,21.1,16.2,21.1,19.7,10.8,10.6,
29118,Nitrogen Oxides,2024-10-05,8.9,8.5,14.6,10.5,11.8,5,15.3,22.9,9.4,5.3,4,6.1,4.1,3.1,5.2,11.5,13.9,9.7,17.3,26.7,23.3,27.8,28.2,19.1,
29118,Nitrogen Oxides,2024-10-06,22.5,19.9,18.7,20.8,24.8,28.8,24.6,10,3.4,3.4,3.3,3.4,2.9,3.1,3.4,3.2,3.5,5.6,4.6,10,4.6,1.8,5.2,9.1,
29118,Nitrogen Oxides,2024-10-07,4.9,8.4,5.1,9999,2.7,3.3,4.3,5.3,5.7,4.5,4,4.4,5.4,4.7,5.6,4,3.5,5.6,6,4.8,5.8,13.2,17,12.1,
29118,Nitrogen Oxides,2024-10-08,7.6,7.8,6.9,5.1,6,11.8,13.4,14.3,5.4,5.9,4.4,6.7,3.7,6.9,9,4.8,4.5,5.3,5.9,17.2,21.1,20.7,19.3,29.5,
29118,Nitrogen Oxides,2024-10-09,23.9,12.9,15.8,13.9,8.8,3.8,7.1,16.1,7.7,5.3,6,5.8,5.5,5.6,5.5,4.5,5.2,10.7,7.6,7.7,12.8,10.8,14.7,13.3,
29118,Nitrogen Oxides,2024-10-10,8.9,8.2,8,11.5,13.7,18.8,45.2,21.8,16.6,7.1,3.5,4.1,3.1,4.8,3.2,4.3,4.3,9.3,22.9,24.4,17.2,10.3,9.5,17.4,
29118,Nitrogen Oxides,2024-10-11,21.1,14.4,9.7,17.7,12.8,13.6,25.4,35.9,18.5,7.2,4.5,4.1,4.2,3.9,4.7,4.3,4.8,4.3,4,3.4,3,2.9,4.1,5.9,
29118,Nitrogen Oxides,2024-10-12,7,1.7,6.4,3.5,7.7,9.4,27.6,23.4,7.7,4.3,3.1,3.5,4.3,6,11.5,14.6,10.6,13,23.4,26.4,20.5,12.5,7.1,6.2,
29118,Nitrogen Oxides,2024-10-13,8.4,9.1,4.4,7.4,9.8,9.1,10.2,10.2,11.1,13.8,15.1,9.6,6.6,6.5,5.1,5.1,6.3,5.5,7.3,7,2.5,2.3,4.3,3.4,
29118,Nitrogen Oxides,2024-10-14,1.2,1.8,3.9,9999,2.2,3.4,2.4,1.9,1.7,2.2,1.8,2.1,2,1.7,1.8,1.5,2.2,4.3,12.7,7,7.1,4.7,7.1,8.1,
29118,Nitrogen Oxides,2024-10-15,7.7,10.6,7.5,10.7,10.4,9.7,10.2,22.7,10.2,3.7,2.5,2.9,2.9,2.6,3.9,4.1,5.1,3.5,3.6,7.1,7.6,7.7,6.8,6.5,
29118,Nitrogen Oxides,2024-10-16,8.1,5,3.9,4.5,5.1,7.5,11.8,13.5,9.1,8.8,4.7,2.9,3,4.2,3.3,3.4,3.4,4.7,9.3,10.7,6.6,8.7,16.7,10.9,
29118,Nitrogen Oxides,2024-10-17,14.4,16.3,11.9,17.1,11.2,11,17.2,11.2,15.5,16.3,14.6,7.2,5,5.6,4.1,4,5.6,5.4,5.3,5.8,12.8,12.6,17.9,29,
29118,Nitrogen Oxides,2024-10-18,15.7,6.2,9,18,37.1,39.2,54.5,35.3,25,18.4,9.7,7.1,7,5.2,4.7,4.1,7.6,13.1,10.8,7.5,14.7,26.2,24.5,29.3,
29118,Nitrogen Oxides,2024-10-19,17.2,14.5,13.8,15.9,19.2,15.4,16.7,12.6,6,7.3,7.5,7.7,4.5,3.5,2.8,3.1,3.9,4.2,5.2,6.1,10.7,10.1,14.6,13.5,
29118,Nitrogen Oxides,2024-10-20,10.4,11.6,7.9,7.9,7.8,7,7.5,7.2,8.1,6.7,4.2,3.6,2.9,2.4,2.5,3.3,3.6,4.1,3.4,3.3,3.3,3.3,6.8,7.3,
29118,Nitrogen Oxides,2024-10-21,8.3,2.8,2.6,9999,5.3,7.9,14.7,20.5,12.6,7.7,5.8,5.6,4.8,4,4.6,5.8,4.7,5.4,4.8,4.2,9.6,19.6,24.4,16.8,
29118,Nitrogen Oxides,2024-10-22,7,17.5,44.5,34,19.8,43.9,44.5,18.2,14.1,12.6,7.2,5.3,5.4,4.2,3.7,4.6,6.3,26.5,44.1,52.3,40.2,18.1,13.8,10.5,
29118,Nitrogen Oxides,2024-10-23,7.1,4.4,3.7,4.4,4.4,5.9,7.1,7.3,7.1,5.1,3.8,3.9,4.4,6.7,7,4.6,3.6,3.6,1.9,1.9,5.6,7.3,5.7,7.8,
29118,Nitrogen Oxides,2024-10-24,6.8,3.8,7.3,12.7,17.8,13.9,25.5,37.3,18.6,8,3.9,3.8,4.4,7.8,10.4,13,16.5,26.1,39.4,14.6,16.8,24.2,23.5,26.1,
29118,Nitrogen Oxides,2024-10-25,30.4,28.3,35.7,26.7,30.2,45.3,41.1,42.8,58.9,50.8,48.3,25.8,15,29,30.8,27,26.4,23.7,19.4,7.7,9.1,7.9,5.3,6.8,
29118,Nitrogen Oxides,2024-10-26,5.4,6.7,4.9,3.1,4,4.3,8.7,11.8,6.2,8.1,6.7,4.4,4.6,4,4,3.7,6.9,4.4,5.2,3.1,6.7,9.7,5.5,5.9,
29118,Nitrogen Oxides,2024-10-27,8.3,11.4,17.8,16.7,18.1,14.7,10.4,12.9,11.2,3.7,2.2,2,2.6,3.3,2.8,3.6,4,10.2,8.5,14,12.9,17,19.4,27.1,
29118,Nitrogen Oxides,2024-10-28,27.2,28.9,28.9,9999,26.6,33,39.4,70.7,62.8,18.2,15.3,8.6,6.4,5.1,5.4,7.1,6.6,7.6,7.2,12.1,11.7,13.2,9.4,27.4,
29118,Nitrogen Oxides,2024-10-29,33.4,39.3,36.5,51.5,44.7,55.6,46.6,97.3,61.8,88.3,69.1,59.3,44.7,25,7.4,12.8,25.2,38.8,41.8,46.6,21.7,3.5,3.1,2.9,
29118,Nitrogen Oxides,2024-10-30,2.6,2.2,2.4,2.8,3.2,3.3,4.4,4.4,4.7,4.7,3.9,3.8,3.8,3.7,2.9,3.6,3.7,3.9,4.3,5,6.1,4,3.6,3.2,
29118,Nitrogen Oxides,2024-10-31,3.7,2.8,2.6,3.1,3.2,4.8,6.6,6.2,5,4.8,4.5,3.9,3.5,4.4,3.9,3.5,2.9,2.7,2.6,2.9,3.1,1.7,2,1.8,
29118,Nitrogen Oxides,2024-11-01,1.7,1.6,1.6,2.1,2,2.6,2.9,3.8,1.9,2.6,3,3.9,5.3,3.5,3.5,4.2,4.6,4.6,8.2,7.3,4.4,8.4,6,4.9,
29118,Nitrogen Oxides,2024-11-02,5.3,6.4,6.7,11.8,14.3,16.3,19.6,21.9,12.8,6.3,4.6,12.4,4.9,4.1,3.2,4.3,4.2,8.7,24.1,26.2,31.4,31.4,35.6,32.9,
29118,Nitrogen Oxides,2024-11-03,36,33.6,33.4,35.9,39.9,44.2,46.4,56.8,53.8,38.3,6.6,8.8,8.4,7.2,3.4,4.4,5,4.2,4.7,7.8,9.9,12.1,13.7,11.3,
29118,Nitrogen Oxides,2024-11-04,11.6,11.5,11.4,9999,26,25.1,41.7,57.6,60.9,48.9,8.4,6.5,6.5,5.6,5.3,6.5,9.6,27.5,29.8,13.9,6.5,7,4.7,5.1,
29118,Nitrogen Oxides,2024-11-05,6.4,5.2,3.4,5.6,4.9,4.9,5.5,6.4,5.4,5.2,5.3,4.1,3.5,3,3.1,3.8,4.4,4.6,10.3,8.7,2.8,2.9,3,2.8,
29118,Nitrogen Oxides,2024-11-06,2.6,2.6,2.6,2,2.1,2.7,3.3,6.5,8.5,4.3,2.9,3,3.1,4.2,5.2,6.3,8.6,5.8,6.6,10.1,8.5,5.2,5.2,6.3,
29118,Nitrogen Oxides,2024-11-07,8.5,3.4,4,5.7,7.2,7.8,6,3.1,5.4,8.2,4.5,4.9,3.1,3.5,3.3,3.5,3.2,4.9,6.5,6,7.9,6.7,4.1,4.1,
29118,Nitrogen Oxides,2024-11-08,4.2,4.7,4.9,4.5,4,4.6,6.8,7.2,6.6,4,4.3,6.5,6,8.7,6.4,6.7,7,12.8,4,3.8,9.6,17.4,31.1,43.3,
29118,Nitrogen Oxides,2024-11-09,45,22.1,19.3,9.2,17,9.7,21.7,33.2,23.1,13.7,16.1,16.9,15.2,12.1,16.6,10.4,13,15.1,27.2,9999,9999,9999,43.3,47.7,
29118,Nitrogen Oxides,2024-11-10,51,45.5,44.5,45.7,49.9,51.4,50.5,43.9,33.5,36.2,34.1,44.3,41.6,32.8,28.5,29.3,23.8,6.1,3.5,3.8,3.7,3.6,3.1,2.4,
29118,Nitrogen Oxides,2024-11-11,2,1.6,2.2,9999,2.3,2.3,3.3,6.7,7.1,5.1,4.7,4.3,4.1,3.8,4.7,3.6,3.3,6.6,4.6,3.8,3.6,3.2,4.2,1.2,
29118,Nitrogen Oxides,2024-11-12,1.5,1.3,1.5,1.9,1.6,1.7,4.8,7.6,6.9,6.8,6.5,6.7,7.4,6.6,9.3,7.6,8.5,14.6,19.5,15,12.1,9.2,15.9,13.4,
29118,Nitrogen Oxides,2024-11-13,10.6,10,11,15.9,12.4,12.2,15.4,12.2,12.4,8.6,9.4,9.1,11.8,7.1,6.9,8,7,8.9,9.5,9.7,12.6,12.5,11.5,10.1,
29118,Nitrogen Oxides,2024-11-14,12.5,14.2,12.6,11.1,13.5,23.7,25.3,30.1,33.5,31.9,30.2,22.8,23.8,15.2,17.8,12.9,13.9,14.1,12.7,15.7,16,11.8,11.6,11.6,
29118,Nitrogen Oxides,2024-11-15,13.5,11.7,11.1,13.6,13.1,21.8,24.5,18.7,24,14.7,10.5,9.6,11.9,12,12,16.6,12.8,11,10.9,11.2,11.3,11.1,3,2.6,
29118,Nitrogen Oxides,2024-11-16,2.6,9.7,8.6,12.6,9,9.7,7.7,5.3,5.8,5.7,3.6,3.7,3.3,3,2.7,3.5,5.2,6,10.2,10.1,13.7,18.7,20.9,19.9,
29118,Nitrogen Oxides,2024-11-17,17.8,7.3,3.9,5.3,13.6,15.5,20.7,23.9,22.4,19.5,4.8,2.4,2.6,2.6,2.9,3.5,3.7,3.6,4,4.2,4,4.3,4.7,4,
29118,Nitrogen Oxides,2024-11-18,3.7,3.3,3.6,9999,3.7,4.4,8,11.5,11.1,7.7,7.4,5.9,17.8,12.2,5.5,5.7,8.4,21.8,47.8,56.6,65.8,52.7,71.5,61.1,
29118,Nitrogen Oxides,2024-11-19,54,52.2,58.2,51.9,52.2,68.9,93.2,84.8,38.5,25.7,17.5,13.4,9.6,7.1,7.4,8,9,7.5,5.1,4.8,5.6,5.6,6.1,5.3,
29118,Nitrogen Oxides,2024-11-20,5.9,7.8,7.2,8.4,9.8,14.9,20.4,9.9,13.5,16.2,17.4,20.9,26.6,11,11.1,10.9,15.2,10.8,13,4.9,3.4,2.1,1.4,1.7,
29118,Nitrogen Oxides,2024-11-21,2.4,4.3,11.1,14.4,15.2,21.4,23.3,26.7,25.3,29,9.2,12.2,8,5.5,5.4,7,7.5,9.5,23.8,21.5,16.3,9.3,10.5,10.7,
29118,Nitrogen Oxides,2024-11-22,9.4,6.6,9,8.4,7.7,3.6,5.5,5.6,10.8,4.8,6.1,5.4,4.8,5.1,4.3,4.5,7.5,5.1,4.4,4.3,4.4,5,5.1,3.4,
29118,Nitrogen Oxides,2024-11-23,2.9,3.1,7.9,10.2,9.9,8.6,7.8,5.7,4.1,3.8,3.8,3.8,3.5,3.8,4.9,4.2,4.6,3.8,4.2,4.4,3.6,2,1.7,2.2,
29118,Nitrogen Oxides,2024-11-24,1.5,1.9,1.7,5.2,6.5,9,2.6,2.4,2.9,2.3,2.5,2.9,1.9,2.1,2.9,3.8,3.7,9,9.8,12.1,13.1,30.5,41,40.4,
29118,Nitrogen Oxides,2024-11-25,43.8,33.3,42.7,9999,31.2,34.9,64.3,36.8,49.1,17.1,17.1,19.5,14.9,8,8.5,7.5,7.6,8.8,10.8,6.4,14.6,18.7,25,28.9,
29118,Nitrogen Oxides,2024-11-26,25.5,18.9,13.3,7.5,5.3,4.2,3,2.4,11.7,23.7,6,8,2.6,2.5,3,3.3,4.1,5.8,7.5,4.8,3.6,3.9,4.3,3.1,
29118,Nitrogen Oxides,2024-11-27,2.7,2.4,3.1,2.3,3.4,4.3,6.5,11.7,12,16.1,10.3,6.4,6.5,4.5,4.3,4.6,6.4,12.3,12.1,21.3,26.2,30.4,29.2,37.4,
29118,Nitrogen Oxides,2024-11-28,27.2,22.6,21.7,18.3,19,11.1,10.4,14.9,15.1,15.9,13.9,8.5,9999,9999,9999,9999,9999,3.8,4.3,2.9,2.5,2.5,2.4,2.2,
29118,Nitrogen Oxides,2024-11-29,2.1,2.4,1.6,2.1,1.6,2.2,3.1,3.8,4.3,3.9,4.7,4.6,5.8,2,2.9,3.1,3.5,3,2.9,2.8,2.9,2.2,2.4,2.5,
29118,Nitrogen Oxides,2024-11-30,1.9,2.1,2.2,2.4,2.3,2.3,2.7,3.1,3.2,4.2,3.3,3.6,3.3,3.2,2.9,3.3,3.8,3.8,3.8,3.8,3.5,3.8,3.7,3.8,
29118,Nitrogen Oxides,2024-12-01,4.2,4.3,4.1,4,3.8,3.9,4.8,5.2,6,5.8,4.8,3.8,3.4,3,2.2,2.8,3.3,3.8,5.7,6,6.3,5.7,6.1,5.5,
29118,Nitrogen Oxides,2024-12-02,5.4,4.4,6.1,9999,6,5.7,9.5,10,8.3,7.2,4.7,8.4,5.5,6.3,6.7,5.9,5.9,11.9,9.9,7.1,5.5,6.1,7.8,6.6,
29118,Nitrogen Oxides,2024-12-03,5.6,5.5,6.5,9.4,8.8,9.7,13.6,15.9,15.1,11.8,14.7,11.7,8.1,5,9.7,3.8,6.2,9.4,16.2,11.8,8.5,9.3,8.2,7.2,
29118,Nitrogen Oxides,2024-12-04,6.1,6,4.1,4.2,3.9,3.2,5.9,5.7,5.2,5.7,4.6,5.3,5.5,5.7,6.2,6.2,6.9,7.3,7.3,8.6,7.6,7.1,5.7,6.7,
29118,Nitrogen Oxides,2024-12-05,8,12.7,14.1,23.9,7.5,3.9,7.4,10.4,16.1,10.6,7.8,5.9,4.9,7.8,9,10.9,8.9,9.7,11,15.2,13.9,10.2,10.5,14.5,
29118,Nitrogen Oxides,2024-12-06,10.4,13.3,12.8,10.4,12.3,10.9,13.8,23.5,21.7,16.7,8.5,7,3.6,5.5,4.1,4.4,6,8.2,9,6.9,5.5,5.6,5,4.9,
29118,Nitrogen Oxides,2024-12-07,5.7,5.8,6.1,6.3,6.5,5.7,5.4,5.6,5.7,6.2,6.7,6,5.3,6.3,6.2,6,5.4,5,4.6,5.3,5.9,6,5.6,4.9,
29118,Nitrogen Oxides,2024-12-08,4.2,3.6,3.9,4.2,4.3,4.6,5.3,6,6.2,6.3,6,5.2,5.4,3.7,3.7,4,5.5,11,10.4,9.9,12.2,25,29.7,21.7,
29118,Nitrogen Oxides,2024-12-09,19.1,15.8,16.5,9999,9.9,7.4,9.5,12.6,18.7,18.2,27.3,15.2,10.9,10.5,12.4,14.6,17,18,16,19.7,25.7,22.8,25.9,28.4,
29118,Nitrogen Oxides,2024-12-10,34.6,31.6,10,12.6,9.4,11.2,41.2,70.4,47.6,68.7,43.6,17,18,10.3,12.4,36,35.7,40.7,26.2,18.5,22.1,18.5,16.2,18.3,
29118,Nitrogen Oxides,2024-12-11,26,23.2,16.9,15.4,12.8,15,9.8,9.1,7.1,8.8,10.1,7,5.7,4,3.1,4.3,3.4,3.1,4.3,3.8,4.2,3.2,4,4,
29118,Nitrogen Oxides,2024-12-12,4.4,3.5,4.1,3.1,2.3,1.7,2.5,7.6,7,4.4,4.4,5.2,4.2,4.7,5.4,4.6,4,4.6,4.1,5.3,6,4.2,5.9,4.1,
29118,Nitrogen Oxides,2024-12-13,3,3.8,3.8,4.3,5.4,6,15.2,14.9,11.9,7.4,6.7,5.5,7,4.8,5.6,6.6,6.6,8.8,12.9,14.6,13.8,15.5,16.1,26.3,
29118,Nitrogen Oxides,2024-12-14,43.1,41.3,57,56,49.9,61.2,59.9,69.7,82.2,83.5,41.3,9.2,9.4,11.2,11.1,11.4,12.3,15.1,11.4,12.3,13.4,13.1,15.5,16.1,
29118,Nitrogen Oxides,2024-12-15,14.9,14.1,18,19.4,20.9,22.8,27.4,26.6,35.3,50.2,53.7,51.1,38.4,26.7,25.1,22.9,27.6,25.6,34.2,33.3,36.6,39.5,47.9,51.1,
29118,Nitrogen Oxides,2024-12-16,60.4,62.7,67.3,9999,65.8,68.1,79.6,68.4,14.4,12.4,13.8,12.4,10.9,11.7,8.4,10.6,12.8,15.8,13.2,6.3,5.2,5.1,3.8,3.6,
29118,Nitrogen Oxides,2024-12-17,4,4.5,3.2,2.5,2.6,3.5,2.7,4.3,4.4,4.5,6.5,6.7,6.9,9.6,5.8,7.5,6.9,4.9,3.8,3.8,6.2,5.8,9.1,9.8,
29118,Nitrogen Oxides,2024-12-18,10,7.1,6.4,8.2,8.2,9.6,11.7,15.7,21.3,12.8,9.2,12,9.1,7.2,12.5,11.2,7.9,6.7,5.3,5.4,6.5,7.2,7.3,6.4,
