date,region,pm25_region_daily_avg,fire_count_50km_avg,fire_count_100km_avg,frp_sum_100km_avg,min_fire_distance_km,min_fire_distance_missing,longitude_x,latitude_y,month,day,max_temp_degc,min_temp_degc,mean_temp_degc,heat_deg_days_degc,cool_deg_days_degc,total_rain_mm,total_snow_cm,total_precip_mm,snow_on_grnd_cm,dir_of_max_gust_10s_deg,spd_of_max_gust_km_h,year,dir_of_max_gust_deg,pm25_label
2024-02-28,Simcoe County,6.625,0.0,0.0,0.0,2521.938140757397,0.0,-79.77727272727272,44.46363636363637,2.0,28.0,11.3,-6.257142857142857,2.5142857142857147,15.485714285714286,0.0,1.225,9.95,10.2,0.8,29.0,79.33333333333333,2024.0,290.0,2.5416666666666665
2024-02-29,Simcoe County,2.5416666666666665,0.0,0.0,0.0,199.95361202289763,0.0,-79.77727272727272,44.46363636363637,2.0,29.0,-5.828571428571428,-13.5,-9.671428571428573,27.67142857142857,0.0,0.0,1.4,2.85,11.6,30.33333333333333,38.333333333333336,2024.0,303.3333333333333,6.434782608695652
2024-03-01,Simcoe County,6.434782608695652,1.0,1.0,0.9,36.60577673354639,0.0,-79.77727272727272,44.46363636363637,3.0,1.0,8.25,-11.228571428571428,-1.2833333333333334,19.28333333333333,0.0,0.0,0.0,0.0,11.6,23.0,35.0,2024.0,230.0,8.285714285714286
2024-03-02,Simcoe County,8.285714285714286,0.0,0.0,0.0,221.2805927643757,0.0,-79.77727272727272,44.46363636363637,3.0,2.0,4.55,0.7333333333333334,2.65,15.35,0.0,0.3333333333333333,0.0,0.34,4.5,23.0,33.0,2024.0,230.0,9.869565217391305
2024-03-03,Simcoe County,9.869565217391305,0.0,0.0,0.0,2675.8356494764366,0.0,-79.77727272727272,44.46363636363637,3.0,3.0,7.057142857142858,2.15,4.466666666666667,13.533333333333331,0.0,0.0,0.0,0.0,0.75,13.0,31.0,2024.0,130.0,6.916666666666667
2024-03-04,Simcoe County,6.916666666666667,0.0,1.0,5.9,85.12691927218401,0.0,-79.77727272727272,44.46363636363637,3.0,4.0,15.55,2.157142857142857,9.2,8.799999999999999,0.0,0.0,0.0,0.0,0.0,15.0,35.0,2024.0,150.0,6.916666666666667
2024-03-05,Simcoe County,6.916666666666667,0.0,0.0,0.0,361.96411665422846,0.0,-79.77727272727272,44.46363636363637,3.0,5.0,15.8,4.4,10.1,7.899999999999999,0.0,1.4,0.0,1.4666666666666668,0.0,22.33333333333333,34.333333333333336,2024.0,223.3333333333333,1.6666666666666667
2024-03-06,Simcoe County,1.6666666666666667,0.0,0.0,0.0,2886.215821078016,0.0,-79.77727272727272,44.46363636363637,3.0,6.0,4.642857142857143,2.4857142857142853,3.585714285714286,14.414285714285716,0.0,1.65,0.0,1.3333333333333333,0.0,4.0,36.5,2024.0,40.0,3.25
2024-03-07,Simcoe County,3.25,0.0,2.0,5.4,74.96862246960016,0.0,-79.77727272727272,44.46363636363637,3.0,7.0,10.357142857142858,-2.457142857142857,3.942857142857143,14.05714285714286,0.0,0.0,0.0,0.0,0.0,4.0,38.25,2024.0,40.0,3.65
2024-03-08,Simcoe County,3.65,0.0,0.0,0.0,149.7160535472902,0.0,-79.77727272727272,44.46363636363637,3.0,8.0,12.083333333333334,-1.5714285714285714,5.233333333333333,12.766666666666666,0.0,11.933333333333335,0.0,7.860000000000001,0.0,11.5,40.0,2024.0,115.0,2.125
2024-03-09,Simcoe County,2.125,0.0,0.0,0.0,2748.854288770034,0.0,-79.77727272727272,44.46363636363637,3.0,9.0,8.700000000000001,1.8666666666666665,5.3,12.7,0.0,7.933333333333333,0.2666666666666666,8.86,0.0,14.666666666666666,46.0,2024.0,146.66666666666666,1.8636363636363635
2024-03-10,Simcoe County,1.8636363636363635,0.0,0.0,0.0,1349.3361298257132,0.0,-79.77727272727272,44.46363636363637,3.0,10.0,1.5285714285714285,-4.733333333333333,-2.6,20.6,0.0,2.35,1.6,2.6333333333333333,0.0,32.333333333333336,60.0,2024.0,323.3333333333333,3.5416666666666665
2024-03-11,Simcoe County,3.5416666666666665,0.0,0.0,0.0,258.19548548475865,0.0,-79.77727272727272,44.46363636363637,3.0,11.0,5.1000000000000005,-3.857142857142857,0.6142857142857142,17.385714285714286,0.0,0.0,0.0,0.0,1.0,30.33333333333333,52.66666666666666,2024.0,303.3333333333333,11.208333333333334
2024-03-12,Simcoe County,11.208333333333334,0.0,1.0,3.2,94.96828361275688,0.0,-79.77727272727272,44.46363636363637,3.0,12.0,14.242857142857144,-3.642857142857143,5.314285714285715,12.685714285714283,0.0,0.0,0.0,0.0,0.0,30.33333333333333,45.33333333333333,2024.0,303.3333333333333,10.791666666666666
2024-03-13,Simcoe County,10.791666666666666,1.0,3.0,7.699999999999999,14.723148814667788,0.0,-79.77727272727272,44.46363636363637,3.0,13.0,14.514285714285714,2.2,8.371428571428572,9.62857142857143,0.0,0.0,0.0,0.0,0.0,32.0,38.0,2024.0,320.0,9.083333333333334
2024-03-14,Simcoe County,9.083333333333334,0.0,0.0,0.0,1196.8344687034348,0.0,-79.77727272727272,44.46363636363637,3.0,14.0,8.071428571428571,0.0857142857142857,4.085714285714286,13.914285714285713,0.0,17.7,0.0,18.03333333333333,0.0,32.0,37.5,2024.0,320.0,4.125
2024-03-15,Simcoe County,4.125,0.0,0.0,0.0,409.1433760276441,0.0,-79.77727272727272,44.46363636363637,3.0,15.0,6.533333333333334,1.0857142857142856,3.6666666666666665,14.333333333333334,0.0,0.0,0.0,0.0,0.0,29.0,37.0,2024.0,290.0,5.083333333333333
2024-03-16,Simcoe County,5.083333333333333,0.0,0.0,0.0,2457.379840557909,0.0,-79.77727272727272,44.46363636363637,3.0,16.0,6.883333333333333,-2.6666666666666665,2.1166666666666667,15.883333333333333,0.0,4.666666666666667,0.6,4.32,0.0,16.0,38.0,2024.0,160.0,1.25
2024-03-17,Simcoe County,1.25,0.0,0.0,0.0,1759.804358472676,0.0,-79.77727272727272,44.46363636363637,3.0,17.0,4.228571428571429,-1.4666666666666668,1.0666666666666669,16.933333333333334,0.0,0.0,3.2,2.966666666666667,0.0,28.666666666666668,47.333333333333336,2024.0,286.6666666666667,1.6666666666666667
2024-03-18,Simcoe County,1.6666666666666667,0.0,0.0,0.0,177.37536195423243,0.0,-79.77727272727272,44.46363636363637,3.0,18.0,0.0999999999999999,-2.9714285714285715,-1.4428571428571428,19.442857142857143,0.0,3.25,2.05,3.616666666666666,2.0,30.33333333333333,44.0,2024.0,303.3333333333333,5.333333333333333
2024-03-19,Simcoe County,5.333333333333333,0.0,0.0,0.0,1941.4908688456944,0.0,-79.77727272727272,44.46363636363637,3.0,19.0,0.2428571428571428,-3.557142857142857,-1.6714285714285713,19.67142857142857,0.0,0.0,2.55,2.4,4.6,24.0,47.66666666666666,2024.0,240.0,1.2083333333333333
2024-03-20,Simcoe County,1.2083333333333333,0.0,0.0,0.0,172.02138100035563,0.0,-79.77727272727272,44.46363636363637,3.0,20.0,-0.7571428571428571,-6.071428571428571,-3.442857142857143,21.442857142857143,0.0,0.0,2.2,2.4,5.6,28.666666666666668,65.33333333333333,2024.0,286.6666666666667,1.875
2024-03-21,Simcoe County,1.875,0.0,0.0,0.0,285.6407576191793,0.0,-79.77727272727272,44.46363636363637,3.0,21.0,-4.728571428571429,-9.742857142857144,-7.242857142857143,25.24285714285714,0.0,0.0,0.0,0.3,7.166666666666667,31.33333333333333,53.0,2024.0,313.3333333333333,3.0416666666666665
2024-03-22,Simcoe County,3.0416666666666665,0.0,0.0,0.0,1163.0602714003571,0.0,-79.77727272727272,44.46363636363637,3.0,22.0,-4.066666666666666,-9.671428571428573,-6.8500000000000005,24.85,0.0,0.0,4.2,3.4,4.833333333333333,31.33333333333333,47.5,2024.0,313.3333333333333,2.625
2024-03-23,Simcoe County,2.625,0.0,0.0,0.0,1181.2550682051524,0.0,-79.77727272727272,44.46363636363637,3.0,23.0,-0.0999999999999999,-11.416666666666666,-5.783333333333334,23.78333333333333,0.0,0.0,0.0,0.02,7.8,30.666666666666668,42.0,2024.0,306.6666666666667,2.458333333333333
2024-03-24,Simcoe County,2.458333333333333,0.0,0.0,0.0,424.8102178100981,0.0,-79.77727272727272,44.46363636363637,3.0,24.0,1.3142857142857145,-11.15,-5.733333333333333,23.73333333333333,0.0,0.0,0.0,0.0166666666666666,4.2,14.0,31.0,2024.0,140.0,3.652173913043478
2024-03-25,Simcoe County,3.652173913043478,0.0,0.0,0.0,182.98548767050983,0.0,-79.77727272727272,44.46363636363637,3.0,25.0,8.6,-2.8428571428571425,2.8714285714285714,15.12857142857143,0.0,0.0,0.0,0.0,3.0,13.0,39.66666666666666,2024.0,130.0,5.5625
2024-03-26,Simcoe County,5.5625,0.0,0.0,0.0,2059.248699617571,0.0,-79.77727272727272,44.46363636363637,3.0,26.0,9.5,3.0,6.271428571428571,11.728571428571428,0.0,5.65,0.0,5.733333333333333,0.0,12.0,51.66666666666666,2024.0,120.0,6.458333333333333
2024-03-27,Simcoe County,6.458333333333333,0.0,0.0,0.0,1786.580073457533,0.0,-79.77727272727272,44.46363636363637,3.0,27.0,7.942857142857143,2.557142857142857,5.257142857142857,12.742857142857144,0.0,0.05,0.0,0.0333333333333333,0.0,23.666666666666668,36.0,2024.0,236.66666666666663,6.583333333333333
2024-03-28,Simcoe County,6.583333333333333,0.0,0.0,0.0,146.88377646073286,0.0,-79.77727272727272,44.46363636363637,3.0,28.0,8.049999999999999,-1.7714285714285716,3.1666666666666665,14.833333333333334,0.0,0.0,0.0,0.0,0.0,27.0,37.0,2024.0,270.0,3.0416666666666665
2024-03-29,Simcoe County,3.0416666666666665,0.0,0.0,0.0,183.1608258470476,0.0,-79.77727272727272,44.46363636363637,3.0,29.0,2.3833333333333333,-2.65,-0.15,18.15,0.0,0.0,0.0,0.0,0.0,30.666666666666668,46.0,2024.0,306.6666666666667,2.458333333333333
2024-03-30,Simcoe County,2.458333333333333,1.0,2.0,4.1,34.465247473371065,0.0,-79.77727272727272,44.46363636363637,3.0,30.0,7.683333333333334,-3.45,2.1333333333333333,15.866666666666667,0.0,0.0,0.2666666666666666,0.1599999999999999,0.0,30.0,32.0,2024.0,300.0,3.8333333333333335
2024-03-31,Simcoe County,3.8333333333333335,0.0,0.0,0.0,404.3205972910417,0.0,-79.77727272727272,44.46363636363637,3.0,31.0,7.8428571428571425,-0.1833333333333333,3.766666666666667,14.233333333333333,0.0,0.2,0.0,0.15,0.0,30.0,32.5,2024.0,300.0,3.363636363636364
2024-04-01,Simcoe County,3.363636363636364,0.0,0.0,0.0,295.43335700879146,0.0,-79.77727272727272,44.46363636363637,4.0,1.0,9.814285714285717,-2.314285714285714,3.7714285714285714,14.228571428571428,0.0,0.0,0.0,0.0,0.0,30.0,47.08333333333333,2024.0,300.0,3.8333333333333335
2024-04-02,Simcoe County,3.8333333333333335,0.0,0.0,0.0,250.7649367245576,0.0,-79.77727272727272,44.46363636363637,4.0,2.0,9.185714285714283,2.142857142857143,5.671428571428572,12.328571428571427,0.0,8.05,0.0,5.783333333333334,0.0,10.666666666666666,61.66666666666666,2024.0,106.66666666666669,1.125
2024-04-03,Simcoe County,1.125,0.0,0.0,0.0,1532.0429285201476,0.0,-79.77727272727272,44.46363636363637,4.0,3.0,5.728571428571429,1.2142857142857142,3.4714285714285715,14.528571428571428,0.0,24.35,14.7,38.98333333333333,0.0,11.0,58.0,2024.0,110.0,0.625
2024-04-04,Simcoe County,0.625,0.0,0.0,0.0,1582.498484152919,0.0,-79.77727272727272,44.46363636363637,4.0,4.0,1.6142857142857143,-0.2714285714285714,0.6714285714285715,17.32857142857143,0.0,0.7250000000000001,2.6,4.8,11.75,7.0,36.0,2024.0,70.0,1.7083333333333333
2024-04-05,Simcoe County,1.7083333333333333,0.0,0.0,0.0,1488.8308996789376,0.0,-79.77727272727272,44.46363636363637,4.0,5.0,4.816666666666666,-1.1285714285714286,1.933333333333333,16.066666666666666,0.0,0.3999999999999999,0.3333333333333333,0.6799999999999999,7.75,32.666666666666664,40.0,2024.0,326.6666666666667,1.8333333333333333
2024-04-06,Simcoe County,1.8333333333333333,0.0,0.0,0.0,310.13643657257285,0.0,-79.77727272727272,44.46363636363637,4.0,6.0,11.666666666666666,1.1333333333333333,6.416666666666667,11.583333333333334,0.0,0.0,0.0,0.0,4.333333333333333,33.333333333333336,41.333333333333336,2024.0,333.3333333333333,3.235294117647059
2024-04-07,Simcoe County,3.235294117647059,0.0,0.0,0.0,170.01529689072856,0.0,-79.77727272727272,44.46363636363637,4.0,7.0,15.085714285714284,-0.1166666666666666,7.5,10.5,0.0,1.0,0.0,0.6666666666666666,0.0,10.0,31.0,2024.0,100.0,4.55
2024-04-08,Simcoe County,4.55,0.0,0.0,0.0,293.26916438920654,0.0,-79.77727272727272,44.46363636363637,4.0,8.0,13.1,1.0857142857142856,7.085714285714286,10.914285714285716,0.0,0.0,0.0,0.0,0.0,10.0,39.25,2024.0,100.0,9.636363636363637
2024-04-09,Simcoe County,9.636363636363637,0.0,0.0,0.0,239.3058387036186,0.0,-79.77727272727272,44.46363636363637,4.0,9.0,21.81428571428572,2.3428571428571425,12.085714285714284,5.914285714285714,0.0,4.074999999999999,0.0,7.783333333333334,0.0,16.5,47.5,2024.0,165.0,4.25
2024-04-10,Simcoe County,4.25,0.0,0.0,0.0,121.9943367576832,0.0,-79.77727272727272,44.46363636363637,4.0,10.0,15.885714285714286,5.3,10.585714285714284,7.414285714285714,0.0,0.35,0.0,0.2333333333333333,0.0,23.0,33.666666666666664,2024.0,230.0,4.833333333333333
2024-04-11,Simcoe County,4.833333333333333,0.0,0.0,0.0,258.0802580940866,0.0,-79.77727272727272,44.46363636363637,4.0,11.0,13.6,5.228571428571429,9.414285714285716,8.585714285714285,0.0,27.2,0.0,24.416666666666668,0.0,11.0,36.0,2024.0,110.0,2.0416666666666665
2024-04-12,Simcoe County,2.0416666666666665,0.0,0.0,0.0,1395.3752588140767,0.0,-79.77727272727272,44.46363636363637,4.0,12.0,13.716666666666669,4.7,9.116666666666667,8.883333333333333,0.0,23.53333333333333,0.0,21.02,0.0,29.33333333333333,67.66666666666667,2024.0,293.3333333333333,1.75
2024-04-13,Simcoe County,1.75,0.0,0.0,0.0,506.9838447396294,0.0,-79.77727272727272,44.46363636363637,4.0,13.0,8.383333333333333,1.9833333333333327,5.166666666666667,12.833333333333334,0.0,4.066666666666666,0.0,3.9,0.0,31.666666666666668,66.33333333333333,2024.0,316.6666666666667,5.458333333333333
2024-04-14,Simcoe County,5.458333333333333,0.0,0.0,0.0,492.982367571621,0.0,-79.77727272727272,44.46363636363637,4.0,14.0,14.228571428571428,3.3666666666666667,8.65,9.35,0.0,10.85,0.0,10.35,0.0,29.666666666666668,35.0,2024.0,296.6666666666667,4.083333333333333
2024-04-15,Simcoe County,4.083333333333333,0.0,0.0,0.0,227.0357959560324,0.0,-79.77727272727272,44.46363636363637,4.0,15.0,13.971428571428572,4.214285714285714,9.114285714285716,8.885714285714284,0.0,0.0,0.0,0.0,0.0,29.0,42.66666666666666,2024.0,290.0,3.583333333333333
2024-04-16,Simcoe County,3.583333333333333,0.0,0.0,0.0,304.9001537931805,0.0,-79.77727272727272,44.46363636363637,4.0,16.0,14.45,2.414285714285714,8.316666666666666,9.683333333333332,0.0,0.0,0.0,0.0,0.0,33.333333333333336,37.0,2024.0,333.3333333333333,4.083333333333333
2024-04-17,Simcoe County,4.083333333333333,0.0,0.0,0.0,2548.1696135005773,0.0,-79.77727272727272,44.46363636363637,4.0,17.0,7.328571428571428,3.3833333333333333,5.316666666666666,12.683333333333332,0.0,18.75,0.0,17.8,0.0,10.333333333333334,43.333333333333336,2024.0,103.33333333333331,3.625
2024-04-18,Simcoe County,3.625,0.0,0.0,0.0,1065.774242805276,0.0,-79.77727272727272,44.46363636363637,4.0,18.0,11.085714285714284,5.557142857142857,8.328571428571427,9.671428571428573,0.0,0.65,0.0,0.7666666666666666,0.0,28.0,34.0,2024.0,280.0,4.5
2024-04-19,Simcoe County,4.5,0.0,1.0,3.0,92.7349976873992,0.0,-79.77727272727272,44.46363636363637,4.0,19.0,11.233333333333334,4.5285714285714285,7.75,10.25,0.0,6.133333333333333,0.3333333333333333,6.0600000000000005,0.0,28.33333333333333,47.66666666666666,2024.0,283.3333333333333,2.4545454545454546
2024-04-20,Simcoe County,2.4545454545454546,0.0,0.0,0.0,254.944945226376,0.0,-79.77727272727272,44.46363636363637,4.0,20.0,6.75,0.6,3.6833333333333336,14.316666666666668,0.0,0.1999999999999999,0.6,0.8,0.0,29.666666666666668,50.66666666666666,2024.0,296.6666666666667,2.75
2024-04-21,Simcoe County,2.75,0.0,0.0,0.0,530.9355374661949,0.0,-79.77727272727272,44.46363636363637,4.0,21.0,8.985714285714286,0.4666666666666666,4.566666666666666,13.433333333333332,0.0,1.775,0.0,1.1833333333333331,0.0,27.666666666666668,54.0,2024.0,276.6666666666667,4.333333333333333
2024-04-22,Simcoe County,4.333333333333333,1.0,1.0,3.7,26.08394815423853,0.0,-79.77727272727272,44.46363636363637,4.0,22.0,14.071428571428571,-2.071428571428572,6.0,12.0,0.0,0.0,0.0,0.0,0.0,19.0,35.5,2024.0,190.0,7.666666666666667
2024-04-23,Simcoe County,7.666666666666667,0.0,0.0,0.0,1458.1447342243216,0.0,-79.77727272727272,44.46363636363637,4.0,23.0,13.757142857142856,6.242857142857143,10.0,8.0,0.0,3.45,0.0,3.0,0.0,22.0,46.333333333333336,2024.0,220.0,3.083333333333333
2024-04-24,Simcoe County,3.083333333333333,0.0,0.0,0.0,1582.940736786095,0.0,-79.77727272727272,44.46363636363637,4.0,24.0,7.8,-0.5,3.6571428571428575,14.342857142857143,0.0,0.0,0.1,0.1,0.0,12.666666666666666,41.0,2024.0,126.66666666666669,3.7083333333333335
2024-04-25,Simcoe County,3.7083333333333335,0.0,5.0,10.9,60.29441903023758,0.0,-79.77727272727272,44.46363636363637,4.0,25.0,8.942857142857143,-3.642857142857143,2.657142857142857,15.342857142857143,0.0,0.0,0.0,0.0,0.0,12.666666666666666,39.33333333333333,2024.0,126.66666666666669,5.2727272727272725
2024-04-26,Simcoe County,5.2727272727272725,0.0,0.0,0.0,148.88442847780826,0.0,-79.77727272727272,44.46363636363637,4.0,26.0,13.6,-2.2285714285714286,5.416666666666667,12.583333333333334,0.0,0.0,0.0,0.0,0.0,13.666666666666666,37.66666666666666,2024.0,136.66666666666666,8.916666666666666
2024-04-27,Simcoe County,8.916666666666666,0.0,0.0,0.0,691.5633511555392,0.0,-79.77727272727272,44.46363636363637,4.0,27.0,14.783333333333331,6.1000000000000005,10.45,7.55,0.0,8.733333333333333,0.0,8.5,0.0,15.333333333333334,36.66666666666666,2024.0,153.33333333333334,8.666666666666666
2024-04-28,Simcoe County,8.666666666666666,0.0,0.0,0.0,1083.3692589929144,0.0,-79.77727272727272,44.46363636363637,4.0,28.0,19.142857142857142,9.516666666666667,14.35,3.65,0.0,20.95,0.0,15.7,0.0,17.0,31.0,2024.0,170.0,4.458333333333333
2024-04-29,Simcoe County,4.458333333333333,0.0,0.0,0.0,285.47726396911014,0.0,-79.77727272727272,44.46363636363637,4.0,29.0,11.314285714285717,6.728571428571429,9.014285714285714,8.985714285714286,0.0,9.925,0.0,13.866666666666667,0.0,19.33333333333333,50.0,2024.0,193.3333333333333,5.208333333333333
2024-04-30,Simcoe County,5.208333333333333,0.0,0.0,0.0,1055.4097120979625,0.0,-79.77727272727272,44.46363636363637,4.0,30.0,16.571428571428573,7.7,12.171428571428573,5.828571428571429,0.0,0.45,0.0,1.5666666666666669,0.0,32.666666666666664,33.666666666666664,2024.0,326.6666666666667,6.333333333333333
2024-05-01,Simcoe County,6.333333333333333,0.0,0.0,0.0,150.8720845551391,0.0,-79.77727272727272,44.46363636363637,5.0,1.0,18.885714285714283,5.628571428571428,12.271428571428572,5.728571428571429,0.0,0.0,0.0,0.0,0.0,21.666666666666668,37.66666666666666,2024.0,216.66666666666663,1.9583333333333333
2024-05-02,Simcoe County,1.9583333333333333,0.0,2.0,8.8,76.79086633773242,0.0,-79.77727272727272,44.46363636363637,5.0,2.0,17.985714285714288,6.9,12.471428571428572,5.528571428571429,0.0,0.0,0.0,0.0,0.0,32.333333333333336,35.666666666666664,2024.0,323.3333333333333,4.0
2024-05-03,Simcoe County,4.0,0.0,0.0,0.0,139.8592336558986,0.0,-79.77727272727272,44.46363636363637,5.0,3.0,17.583333333333332,8.614285714285714,13.25,4.75,0.0,1.2666666666666666,0.0,1.58,0.0,13.0,31.0,2024.0,130.0,6.291666666666667
2024-05-04,Simcoe County,6.291666666666667,0.0,0.0,0.0,435.3195427908653,0.0,-79.77727272727272,44.46363636363637,5.0,4.0,22.883333333333336,9.983333333333333,16.433333333333334,1.5666666666666664,0.0,0.0666666666666666,0.0,0.04,0.0,12.333333333333334,35.0,2024.0,123.33333333333331,4.416666666666667
2024-05-05,Simcoe County,4.416666666666667,0.0,0.0,0.0,1433.3314273378471,0.0,-79.77727272727272,44.46363636363637,5.0,5.0,18.285714285714285,8.9,13.1,4.9,0.0,0.55,0.0,0.3833333333333333,0.0,13.5,33.5,2024.0,135.0,2.583333333333333
2024-05-06,Simcoe County,2.583333333333333,0.0,0.0,0.0,246.841741434734,0.0,-79.77727272727272,44.46363636363637,5.0,6.0,17.12857142857143,4.9,11.028571428571428,6.971428571428571,0.0,0.0,0.0,0.0,0.0,31.0,32.5,2024.0,310.0,4.333333333333333
2024-05-07,Simcoe County,4.333333333333333,0.0,0.0,0.0,125.11903523173896,0.0,-79.77727272727272,44.46363636363637,5.0,7.0,21.414285714285715,3.7714285714285714,12.6,5.4,0.0,1.8,0.0,2.1333333333333333,0.0,14.0,39.0,2024.0,140.0,3.208333333333333
2024-05-08,Simcoe County,3.208333333333333,0.0,0.0,0.0,1373.8158560770596,0.0,-79.77727272727272,44.46363636363637,5.0,8.0,16.085714285714285,8.314285714285715,12.214285714285714,5.785714285714286,0.0,2.6,0.0,2.1166666666666667,0.0,27.33333333333333,44.66666666666666,2024.0,273.3333333333333,2.75
2024-05-09,Simcoe County,2.75,0.0,1.0,0.8,86.10881686215566,0.0,-79.77727272727272,44.46363636363637,5.0,9.0,17.17142857142857,4.114285714285715,10.642857142857142,7.357142857142857,0.0,0.0,0.0,0.0,0.0,27.33333333333333,43.33333333333332,2024.0,273.3333333333333,4.875
2024-05-10,Simcoe County,4.875,0.0,0.0,0.0,495.8924313196245,0.0,-79.77727272727272,44.46363636363637,5.0,10.0,16.483333333333334,7.528571428571429,11.966666666666669,6.033333333333334,0.0,0.0,0.0,0.12,0.0,27.33333333333333,41.99999999999999,2024.0,273.3333333333333,4.875
2024-05-11,Simcoe County,4.875,0.0,0.0,0.0,1499.5154582569812,0.0,-79.77727272727272,44.46363636363637,5.0,11.0,16.216666666666665,6.666666666666667,11.45,6.55,0.0,2.0,0.0,2.04,0.0,18.33333333333333,40.66666666666666,2024.0,183.3333333333333,4.291666666666667
2024-05-12,Simcoe County,4.291666666666667,0.0,0.0,0.0,1139.8048181135755,0.0,-79.77727272727272,44.46363636363637,5.0,12.0,17.82857142857143,8.450000000000001,13.133333333333333,4.866666666666666,0.0,0.85,0.0,0.5666666666666667,0.0,28.0,32.0,2024.0,280.0,5.75
2024-05-13,Simcoe County,5.75,0.0,0.0,0.0,434.4522665741175,0.0,-79.77727272727272,44.46363636363637,5.0,13.0,21.714285714285715,10.014285714285714,15.9,2.1,0.0,15.85,0.0,13.6,0.0,22.33333333333333,40.66666666666666,2024.0,223.3333333333333,8.25
2024-05-14,Simcoe County,8.25,0.0,1.0,0.5,98.17584522102896,0.0,-79.77727272727272,44.46363636363637,5.0,14.0,15.857142857142858,9.657142857142857,12.785714285714286,5.214285714285714,0.0,1.4,0.0,1.4666666666666668,0.0,22.33333333333333,38.74999999999999,2024.0,223.3333333333333,8.5
2024-05-15,Simcoe County,8.5,0.0,0.0,0.0,282.493796765758,0.0,-79.77727272727272,44.46363636363637,5.0,15.0,20.65714285714285,8.157142857142857,14.428571428571429,3.571428571428572,0.0,0.0,0.0,0.0,0.0,22.33333333333333,36.83333333333333,2024.0,223.3333333333333,11.6
2024-05-16,Simcoe County,11.6,0.0,1.0,2.1,92.9875148441244,0.0,-79.77727272727272,44.46363636363637,5.0,16.0,23.05,8.128571428571428,15.5,2.5,0.0,0.0,0.0,0.0,0.0,,34.916666666666664,2024.0,,8.2
2024-05-17,Simcoe County,8.2,0.0,0.0,0.0,1978.3671111016529,0.0,-79.77727272727272,44.46363636363637,5.0,17.0,20.316666666666663,12.15,16.25,1.8,0.0499999999999999,0.0,0.0,0.2,0.0,18.0,33.0,2024.0,180.0,6.333333333333333
2024-05-18,Simcoe County,6.333333333333333,0.0,0.0,0.0,411.04887461053255,0.0,-79.77727272727272,44.46363636363637,5.0,18.0,23.133333333333336,11.933333333333332,17.55,0.45,0.0,0.0,0.0,0.0,0.0,18.0,36.0,2024.0,180.0,10.409090909090908
2024-05-19,Simcoe County,10.409090909090908,0.0,1.0,0.4,55.046011129733714,0.0,-79.77727272727272,44.46363636363637,5.0,19.0,26.183333333333334,11.683333333333332,18.933333333333334,0.0499999999999999,0.9833333333333332,1.2666666666666666,0.0,0.76,0.0,18.0,39.0,2024.0,180.0,9.5
2024-05-20,Simcoe County,9.5,0.0,2.0,4.0,79.77875814896998,0.0,-79.77727272727272,44.46363636363637,5.0,20.0,27.485714285714288,8.933333333333334,18.15,0.3833333333333333,0.5333333333333333,15.05,0.0,14.433333333333335,0.0,24.666666666666668,42.0,2024.0,246.66666666666663,8.0
2024-05-21,Simcoe County,8.0,0.0,0.0,0.0,650.9707105912486,0.0,-79.77727272727272,44.46363636363637,5.0,21.0,24.585714285714285,14.87142857142857,19.74285714285714,0.0714285714285714,1.8142857142857145,1.8,0.0,3.0,0.0,27.666666666666668,34.0,2024.0,276.6666666666667,7.291666666666667
2024-05-23,Simcoe County,,,,,,,,,,,23.28214285714286,12.026190476190475,17.65714285714286,1.95,1.6071428571428572,0.0,0.0,0.0,0.0,24.0,52.99999999999999,,240.0,2.958333333333333
2024-05-24,Simcoe County,2.958333333333333,0.0,0.0,0.0,146.89271809320692,0.0,-79.77727272727272,44.46363636363637,5.0,24.0,19.05,9.166666666666666,14.1,3.9,0.0,0.0,0.0,0.0,0.0,30.0,37.66666666666666,2024.0,300.0,6.833333333333333
2024-05-25,Simcoe County,6.833333333333333,0.0,1.0,1.2,86.18192744702088,0.0,-79.77727272727272,44.46363636363637,5.0,25.0,17.383333333333333,8.450000000000001,12.95,5.05,0.0,4.133333333333334,0.0,3.56,0.0,17.0,31.0,2024.0,170.0,7.875
2024-05-26,Simcoe County,7.875,0.0,2.0,1.1,86.21332535997111,0.0,-79.77727272727272,44.46363636363637,5.0,26.0,22.2,11.166666666666666,16.633333333333333,1.3666666666666665,0.0,5.95,0.0,4.3,0.0,10.0,35.333333333333336,2024.0,100.0,4.333333333333333
2024-05-27,Simcoe County,4.333333333333333,0.0,0.0,0.0,792.8933874329005,0.0,-79.77727272727272,44.46363636363637,5.0,27.0,22.571428571428573,13.8,18.214285714285715,0.4428571428571429,0.6571428571428571,17.65,0.0,18.9,0.0,17.0,46.333333333333336,2024.0,170.0,3.363636363636364
2024-05-28,Simcoe County,3.363636363636364,0.0,0.0,0.0,529.9273957001415,0.0,-79.77727272727272,44.46363636363637,5.0,28.0,18.4,12.028571428571428,15.183333333333332,2.8166666666666664,0.0,0.3999999999999999,0.0,0.44,0.0,31.0,35.666666666666664,2024.0,310.0,3.727272727272727
